"Species_code","site","year","year_norm","Resilience","Rs_norm"
"244352","PCAB","swit136.crn",-0.0976906672932763,-0.0641250742695241,0.947275479313824,-0.253306197642603
"244354","PCAB","swit136.crn",-0.0202047983271712,-0.00147978622580658,0.831455169034787,-0.885936216190973
"244359","PCAB","swit136.crn",0.173509874088092,0.140266170599238,1.01502651738362,0.126972417637412
"244453","PISY","swit137.crn",-0.446377077640749,-0.31316131041459,0.706149796602058,-1.51136341243877
"244462","PISY","swit137.crn",-0.0976906672932763,-0.0641250742695241,0.595451527224436,-2.00035699249946
"244464","PISY","swit137.crn",-0.0202047983271712,-0.00147978622580658,0.557972255523206,-2.18744713656749
"244469","PISY","swit137.crn",0.173509874088092,0.140266170599238,1.38029465930018,1.52685262970859
"244572","PCAB","swit179.crn",-0.0976906672932763,-0.0641250742695241,1.06163708086785,0.38070946009838
"244573","PCAB","swit179.crn",-0.0589477328102238,-0.0384195388258337,1.12097387775805,0.66362984501799
"244574","PCAB","swit179.crn",-0.0202047983271712,-0.00147978622580658,1.03903903903904,0.257808359992871
"244579","PCAB","swit179.crn",0.173509874088092,0.140266170599238,0.93135838150289,-0.342505227529492
"244682","PCAB","swit180.crn",-0.0976906672932763,-0.0641250742695241,0.999207188160677,0.0414743154536355
"244683","PCAB","swit180.crn",-0.0589477328102238,-0.0384195388258337,1.06581685744017,0.401091529932322
"244684","PCAB","swit180.crn",-0.0202047983271712,-0.00147978622580658,1.08892481810833,0.515995040867581
"244689","PCAB","swit180.crn",0.173509874088092,0.140266170599238,1.1073991586241,0.60247542785541
"244782","PCAB","swit181.crn",-0.485120012123802,-0.34542600827346,0.907878488515683,-0.473460410995836
"244783","PCAB","swit181.crn",-0.446377077640749,-0.31316131041459,0.941553637484587,-0.285347441640525
"244792","PCAB","swit181.crn",-0.0976906672932763,-0.0641250742695241,1.03459513662572,0.233311990142837
"244793","PCAB","swit181.crn",-0.0589477328102238,-0.0384195388258337,1.09000497265042,0.522341095340098
"244794","PCAB","swit181.crn",-0.0202047983271712,-0.00147978622580658,1.04848484848485,0.309224004413841
"244799","PCAB","swit181.crn",0.173509874088092,0.140266170599238,0.95014450867052,-0.235076314156436
"244902","PICE","swit182.crn",-0.0976906672932763,-0.0641250742695241,1.06620298815044,0.402809397150292
"244903","PICE","swit182.crn",-0.0589477328102238,-0.0384195388258337,1.11542525092446,0.639141530938583
"244904","PICE","swit182.crn",-0.0202047983271712,-0.00147978622580658,1.07510615711253,0.448787736212816
"244909","PICE","swit182.crn",0.173509874088092,0.140266170599238,1.08664527277215,0.505314087200468
"245012","LADE","swit183.crn",-0.0976906672932763,-0.0641250742695241,1.2637987012987,1.19590494189964
"245013","LADE","swit183.crn",-0.0589477328102238,-0.0384195388258337,1.30936639118457,1.33332131573037
"245014","LADE","swit183.crn",-0.0202047983271712,-0.00147978622580658,1.10091006423983,0.574838358817624
"245019","LADE","swit183.crn",0.173509874088092,0.140266170599238,1.19912472647702,0.977024284329403
"245123","PCAB","swit184.crn",-0.0589477328102238,-0.0384195388258337,1.23180873180873,1.0903423982465
"245127","PCAB","swit184.crn",0.0960240051219864,0.0770894805579109,0.877765363128492,-0.638331898638252
"245129","PCAB","swit184.crn",0.173509874088092,0.140266170599238,1.0172930597187,0.140695608391172
"245232","LADE","swit185.crn",-0.0976906672932763,-0.0641250742695241,1.34503950834065,1.43405469221425
"245233","LADE","swit185.crn",-0.0589477328102238,-0.0384195388258337,1.39801444043321,1.57384011847628
"245234","LADE","swit185.crn",-0.0202047983271712,-0.00147978622580658,1.09579180509413,0.549475404150253
"245239","LADE","swit185.crn",0.173509874088092,0.140266170599238,1.14603335017686,0.770905768415815
"245342","PCAB","swit186.crn",-0.0976906672932763,-0.0641250742695241,0.963255932635876,-0.161531687195072
"245343","PCAB","swit186.crn",-0.0589477328102238,-0.0384195388258337,0.968624497991968,-0.12990148926404
"245344","PCAB","swit186.crn",-0.0202047983271712,-0.00147978622580658,0.923766816143498,-0.383834676281211
"245349","PCAB","swit186.crn",0.173509874088092,0.140266170599238,1.0962783171521,0.552549265486952
"245442","PINI","swit187.crn",-0.485120012123802,-0.34542600827346,0.822029822029822,-0.934083621886551
"245444","PINI","swit187.crn",-0.407634143157697,-0.264391267891085,0.978325859491779,-0.0769265470669681
"245457","PINI","swit187.crn",0.0960240051219864,0.0770894805579109,1.06934001670844,0.417459980813627
"245459","PINI","swit187.crn",0.173509874088092,0.140266170599238,1.05431472081218,0.341245294366681
"245553","PISY","swit188.crn",-0.446377077640749,-0.31316131041459,0.782590759075908,-1.14128015370803
"245562","PISY","swit188.crn",-0.0976906672932763,-0.0641250742695241,1.06559111346205,0.400519170708819
"245564","PISY","swit188.crn",-0.0202047983271712,-0.00147978622580658,1.07266760431317,0.436408783212714
"245569","PISY","swit188.crn",0.173509874088092,0.140266170599238,0.925917832167832,-0.371214470621643
"245662","PCAB","swit189.crn",-0.485120012123802,-0.34542600827346,0.849570552147239,-0.793317077335813
"245664","PCAB","swit189.crn",-0.407634143157697,-0.264391267891085,1.03469945355191,0.234261920168968
"245677","PCAB","swit189.crn",0.0960240051219864,0.0770894805579109,0.820400087931414,-0.945377663983448
"245679","PCAB","swit189.crn",0.173509874088092,0.140266170599238,1.01243255923059,0.110217019469272
"245773","LADE","swit190.crn",-0.446377077640749,-0.31316131041459,1.10620220900595,0.597416781438857
"245782","LADE","swit190.crn",-0.0976906672932763,-0.0641250742695241,1.28325817361894,1.25348287682116
"245783","LADE","swit190.crn",-0.0589477328102238,-0.0384195388258337,1.45971136500301,1.70703571776109
"245784","LADE","swit190.crn",-0.0202047983271712,-0.00147978622580658,1.35432844406097,1.45771491834201
"245787","LADE","swit190.crn",0.0960240051219864,0.0770894805579109,0.922249066549528,-0.39366102140032
"245789","LADE","swit190.crn",0.173509874088092,0.140266170599238,0.791887874283287,-1.09851380517478
"245883","PICE","swit191.crn",-0.446377077640749,-0.31316131041459,1.15225464190981,0.79675847051415
"245892","PICE","swit191.crn",-0.0976906672932763,-0.0641250742695241,0.991853360488798,0.00132045988677394
"245893","PICE","swit191.crn",-0.0589477328102238,-0.0384195388258337,1.00893561103811,0.0922989566508845
"245894","PICE","swit191.crn",-0.0202047983271712,-0.00147978622580658,0.986615186615187,-0.0281294966390888
"245897","PICE","swit191.crn",0.0960240051219864,0.0770894805579109,1.08239219712526,0.483899718023941
"245899","PICE","swit191.crn",0.173509874088092,0.140266170599238,1.15862248891208,0.821303484191279
"246002","LADE","swit192.crn",-0.0976906672932763,-0.0641250742695241,1.29032258064516,1.27939335278598
"246003","LADE","swit192.crn",-0.0589477328102238,-0.0384195388258337,1.2797037037037,1.2399826113328
"246004","LADE","swit192.crn",-0.0202047983271712,-0.00147978622580658,1.04352647629609,0.282735291525926
"246009","LADE","swit192.crn",0.173509874088092,0.140266170599238,1.30393198724761,1.31932013785536
"246112","PCAB","swit193.crn",-0.0976906672932763,-0.0641250742695241,1.07614725163893,0.453026831230143
"246113","PCAB","swit193.crn",-0.0589477328102238,-0.0384195388258337,1.04110251450677,0.270387794508275
"246114","PCAB","swit193.crn",-0.0202047983271712,-0.00147978622580658,0.950858778625954,-0.230870277168907
"246119","PCAB","swit193.crn",0.173509874088092,0.140266170599238,0.957601605619669,-0.191306705473593
"246223","PISY","swit269.crn",-0.0589477328102238,-0.0384195388258337,0.962681070464031,-0.164609395589399
"246224","PISY","swit269.crn",-0.0202047983271712,-0.00147978622580658,0.916666666666667,-0.423807423865474
"246227","PISY","swit269.crn",0.0960240051219864,0.0770894805579109,0.880821231847772,-0.621745137428057
"246229","PISY","swit269.crn",0.173509874088092,0.140266170599238,1.08335581332614,0.489176349428237
"246552","LADE","swit272.crn",-0.0976906672932763,-0.0641250742695241,1.30104633781764,1.31054327046391
"246553","LADE","swit272.crn",-0.0589477328102238,-0.0384195388258337,1.31437308868502,1.34726154592739
"246554","LADE","swit272.crn",-0.0202047983271712,-0.00147978622580658,1.05205177637015,0.329511701067092
"246559","LADE","swit272.crn",0.173509874088092,0.140266170599238,1.29738219895288,1.29909787924125
"246662","PICE","swit273.crn",-0.0976906672932763,-0.0641250742695241,1.09155313351499,0.530379383153885
"246663","PICE","swit273.crn",-0.0589477328102238,-0.0384195388258337,1.17973286875726,0.904466101907841
"246664","PICE","swit273.crn",-0.0202047983271712,-0.00147978622580658,1.09085794655415,0.527038603932072
"246669","PICE","swit273.crn",0.173509874088092,0.140266170599238,1.16348633316142,0.842769588056159
"246772","LADE","swit274.crn",-0.0976906672932763,-0.0641250742695241,1.63560247542774,2.0122134639251
"246773","LADE","swit274.crn",-0.0589477328102238,-0.0384195388258337,1.2525221644757,1.15532173172823
"246774","LADE","swit274.crn",-0.0202047983271712,-0.00147978622580658,0.932061667102169,-0.338027919393846
"246779","LADE","swit274.crn",0.173509874088092,0.140266170599238,1.67788057190917,2.06049756643905
"246882","PICE","swit275.crn",-0.0976906672932763,-0.0641250742695241,0.943955767780849,-0.271072668816711
"246883","PICE","swit275.crn",-0.0589477328102238,-0.0384195388258337,1.06889872717211,0.414868154037076
"246884","PICE","swit275.crn",-0.0202047983271712,-0.00147978622580658,1.08648025367541,0.503664467520742
"246889","PICE","swit275.crn",0.173509874088092,0.140266170599238,1.28628283364288,1.26633184568879
"246993","PISY","swit276.crn",-0.0589477328102238,-0.0384195388258337,0.771734284440482,-1.19779674566489
"246994","PISY","swit276.crn",-0.0202047983271712,-0.00147978622580658,0.905357564314373,-0.488729911734304
"246997","PISY","swit276.crn",0.0960240051219864,0.0770894805579109,1.05633802816901,0.351199679863871
"246999","PISY","swit276.crn",0.173509874088092,0.140266170599238,0.984098018769552,-0.0423994502994117
"247093","PCAB","swit279.crn",-0.446377077640749,-0.31316131041459,0.901639344262295,-0.508316926346398
"247102","PCAB","swit279.crn",-0.0976906672932763,-0.0641250742695241,1.26148610323313,1.18838017264537
"247103","PCAB","swit279.crn",-0.0589477328102238,-0.0384195388258337,1.30680539932508,1.32597009760551
"247104","PCAB","swit279.crn",-0.0202047983271712,-0.00147978622580658,1.17034013605442,0.868668071636083
"247107","PCAB","swit279.crn",0.0960240051219864,0.0770894805579109,0.871402877697842,-0.671881121896762
"247109","PCAB","swit279.crn",0.173509874088092,0.140266170599238,0.986282259939549,-0.0310357799805778
"247203","PICE","swit280.crn",-0.446377077640749,-0.31316131041459,0.817374350086655,-0.961604675321274
"247212","PICE","swit280.crn",-0.0976906672932763,-0.0641250742695241,1.03841128821531,0.253988011256942
"247213","PICE","swit280.crn",-0.0589477328102238,-0.0384195388258337,1.08231125647315,0.483528633297936
"247214","PICE","swit280.crn",-0.0202047983271712,-0.00147978622580658,1.00395778364116,0.0642184441255542
"247217","PICE","swit280.crn",0.0960240051219864,0.0770894805579109,1.00729743331656,0.0828876243890946
"247219","PICE","swit280.crn",0.173509874088092,0.140266170599238,1.1742444152431,0.883982845373778
"247313","PICE","swit281.crn",-0.446377077640749,-0.31316131041459,0.864739884393064,-0.710106837550617
"247322","PICE","swit281.crn",-0.0976906672932763,-0.0641250742695241,0.889088114754098,-0.576708584265338
"247323","PICE","swit281.crn",-0.0589477328102238,-0.0384195388258337,1.01574585635359,0.130966881276136
"247324","PICE","swit281.crn",-0.0202047983271712,-0.00147978622580658,1.10844097326524,0.606120868998086
"247327","PICE","swit281.crn",0.0960240051219864,0.0770894805579109,1.139729184673,0.745383998593249
"247329","PICE","swit281.crn",0.173509874088092,0.140266170599238,1.22872628726287,1.08034774244998
"247423","PIMG","swit282.crn",-0.446377077640749,-0.31316131041459,1.00425531914894,0.0662033495869323
"247432","PIMG","swit282.crn",-0.0976906672932763,-0.0641250742695241,0.821281464530892,-0.939407689423356
"247433","PIMG","swit282.crn",-0.0589477328102238,-0.0384195388258337,0.895252080274107,-0.540437536156495
"247434","PIMG","swit282.crn",-0.0202047983271712,-0.00147978622580658,0.977574967405476,-0.0814302082561537
"247437","PIMG","swit282.crn",0.0960240051219864,0.0770894805579109,1.13095569796601,0.70789972091309
"247439","PIMG","swit282.crn",0.173509874088092,0.140266170599238,1.14937316617765,0.783407645328466
"247532","PIMG","swit283.crn",-0.485120012123802,-0.34542600827346,0.98936433341578,-0.0126767507467122
"247542","PIMG","swit283.crn",-0.0976906672932763,-0.0641250742695241,0.969190351086697,-0.126573083728745
"247543","PIMG","swit283.crn",-0.0589477328102238,-0.0384195388258337,1.00755857898715,0.0848752944031946
"247544","PIMG","swit283.crn",-0.0202047983271712,-0.00147978622580658,1.03104617792852,0.215437380396381
"247549","PIMG","swit283.crn",0.173509874088092,0.140266170599238,0.984058704453441,-0.0427959477247436
"247652","LADE","swit331.crn",-0.0976906672932763,-0.0641250742695241,2.2467084614701,2.67703450698233
"247653","LADE","swit331.crn",-0.0589477328102238,-0.0384195388258337,1.72148608987807,2.11784160539216
"247654","LADE","swit331.crn",-0.0202047983271712,-0.00147978622580658,1.07133604800511,0.429158284383525
"247657","LADE","swit331.crn",0.0960240051219864,0.0770894805579109,1.12343382852992,0.675526192575885
"247659","LADE","swit331.crn",0.173509874088092,0.140266170599238,1.81049335502365,2.24761173305235
"247762","PCAB","swit332.crn",-0.0976906672932763,-0.0641250742695241,1.13809966769495,0.736695595961845
"247763","PCAB","swit332.crn",-0.0589477328102238,-0.0384195388258337,1.35138463858334,1.45125015878263
"247764","PCAB","swit332.crn",-0.0202047983271712,-0.00147978622580658,1.38922476269516,1.55145665193043
"247767","PCAB","swit332.crn",0.0960240051219864,0.0770894805579109,1.07258563211826,0.43568270637494
"247769","PCAB","swit332.crn",0.173509874088092,0.140266170599238,1.00688687418979,0.0801054346553368
"247862","CDLI","syri001.crn",-0.485120012123802,-0.34542600827346,1.35313174946004,1.45656965026611
"247863","CDLI","syri001.crn",-0.446377077640749,-0.31316131041459,1.1781033153431,0.896543425691374
"247867","CDLI","syri001.crn",-0.291405339708539,-0.18643362871101,0.679169992019154,-1.64111099367313
"247972","ABCI","syri002.crn",-0.485120012123802,-0.34542600827346,1.1159383033419,0.641735175935963
"247973","ABCI","syri002.crn",-0.446377077640749,-0.31316131041459,1.06278481012658,0.387390616553967
"247977","ABCI","syri002.crn",-0.291405339708539,-0.18643362871101,0.973508408200875,-0.102647631312518
"248082","PIBR","syri003.crn",-0.485120012123802,-0.34542600827346,1.05013583600889,0.319629342340796
"248083","PIBR","syri003.crn",-0.446377077640749,-0.31316131041459,0.921900347624566,-0.395373811092656
"248087","PIBR","syri003.crn",-0.291405339708539,-0.18643362871101,0.879821260583255,-0.625755184810631
"248191","PIMK","th006.crn",-0.523862946606855,-0.388926395673858,0.827154244153655,-0.908847863042304
"248192","PIMK","th006.crn",-0.485120012123802,-0.34542600827346,0.849661889487269,-0.792774558341048
"248206","PIMK","th006.crn",0.0572810706389339,0.0515579779821035,1.19667492850038,0.96791364453871
"248208","PIMK","th006.crn",0.134766939605039,0.106035211671781,0.905484925261113,-0.48783732837266
"248521","TSCA","tn009.crn",-0.523862946606855,-0.388926395673858,1.12864147678108,0.69927408099862
"248531","TSCA","tn009.crn",-0.136433601776329,-0.0918111950342559,0.849987478086652,-0.790245881104814
"248631","TADI","tn010.crn",-0.523862946606855,-0.388926395673858,1.12270742358079,0.671384758820282
"248636","TADI","tn010.crn",-0.330148274191592,-0.207622654642147,0.963438350836251,-0.160729059499656
"248641","TADI","tn010.crn",-0.136433601776329,-0.0918111950342559,1.08760597496972,0.511173874880172
"248643","TADI","tn010.crn",-0.0589477328102238,-0.0384195388258337,1.3742812336644,1.50765010170795
"249300","LITU","tn016.crn",-0.175176536259381,-0.118401563938488,0.817566363798325,-0.960556898352981
"249301","LITU","tn016.crn",-0.136433601776329,-0.0918111950342559,0.743554248139817,-1.33686272556809
"249520","TSCA","tn018.crn",-0.175176536259381,-0.118401563938488,0.82755016722408,-0.90665480652155
"249521","TSCA","tn018.crn",-0.136433601776329,-0.0918111950342559,0.869873308997208,-0.681010698278451
"249630","TSCA","tn019.crn",-0.175176536259381,-0.118401563938488,0.855966209081309,-0.758699309454831
"249631","TSCA","tn019.crn",-0.136433601776329,-0.0918111950342559,0.829401853411963,-0.897333157563969
"249960","LITU","tn023.crn",-0.175176536259381,-0.118401563938488,0.631247752606976,-1.85068175350603
"249961","LITU","tn023.crn",-0.136433601776329,-0.0918111950342559,0.657187718073971,-1.74510162278136
"250070","TSCA","tn024.crn",-0.175176536259381,-0.118401563938488,0.654330586222982,-1.75919754929401
"250071","TSCA","tn024.crn",-0.136433601776329,-0.0918111950342559,0.71016873226818,-1.49139279127803
"250290","TSCA","tn026.crn",-0.175176536259381,-0.118401563938488,0.758195211786372,-1.26339328991788
"250291","TSCA","tn026.crn",-0.136433601776329,-0.0918111950342559,0.778971170152629,-1.1630777043282
"250500","JUVI","tn031.crn",-0.562605881089907,-0.434660277923298,0.965329155766493,-0.151506145803137
"250506","JUVI","tn031.crn",-0.330148274191592,-0.207622654642147,1.02111868970387,0.161264133093021
"250511","JUVI","tn031.crn",-0.136433601776329,-0.0918111950342559,1.15294308441382,0.799300283402506
"250733","PIHA","tuni002.crn",-0.0589477328102238,-0.0384195388258337,0.490069284064665,-2.50721164048352
"250737","PIHA","tuni002.crn",0.0960240051219864,0.0770894805579109,1.33834586466165,1.41367730536075
"250845","PIHA","tuni003.crn",0.0185381361558813,0.031981689641076,1.04254128183599,0.277242304635933
"250847","PIHA","tuni003.crn",0.0960240051219864,0.0770894805579109,1.33888532991672,1.41583258341583
"250942","PINI","turk001.crn",-0.485120012123802,-0.34542600827346,1.08951477969883,0.519921083585116
"250947","PINI","turk001.crn",-0.291405339708539,-0.18643362871101,1.225748656258,1.06882202923063
"250955","PINI","turk001.crn",0.0185381361558813,0.031981689641076,0.771293375394322,-1.20023538179713
"251065","ABNO","turk002.crn",0.0185381361558813,0.031981689641076,0.754120352625527,-1.2838963856293
"251069","ABNO","turk002.crn",0.173509874088092,0.140266170599238,1.01257275902212,0.110748436754083
"251175","PCOR","turk003.crn",0.0185381361558813,0.031981689641076,0.918827508455468,-0.411273007990128
"251179","PCOR","turk003.crn",0.173509874088092,0.140266170599238,1.10045924225029,0.573125750148479
"251285","PISY","turk004.crn",0.0185381361558813,0.031981689641076,0.705092475297694,-1.51509768061544
"251289","PISY","turk004.crn",0.173509874088092,0.140266170599238,1.10878207444886,0.60850267455104
"251382","CDLI","turk005.crn",-0.485120012123802,-0.34542600827346,0.849160726603817,-0.7958519271371
"251383","CDLI","turk005.crn",-0.446377077640749,-0.31316131041459,0.920766319772942,-0.402952606353672
"251384","CDLI","turk005.crn",-0.407634143157697,-0.264391267891085,0.909503342884432,-0.463145945495176
"251492","JUSP","turk006.crn",-0.485120012123802,-0.34542600827346,0.757296137339056,-1.26780523277502
"251493","JUSP","turk006.crn",-0.446377077640749,-0.31316131041459,0.71264367816092,-1.48063805060558
"251494","JUSP","turk006.crn",-0.407634143157697,-0.264391267891085,0.700757575757576,-1.53538000388095
"251602","JUEX","turk006_sub1.crn",-0.485120012123802,-0.34542600827346,0.763873535264205,-1.2340230056479
"251603","JUEX","turk006_sub1.crn",-0.446377077640749,-0.31316131041459,0.76771736830971,-1.21778664037663
"251604","JUEX","turk006_sub1.crn",-0.407634143157697,-0.264391267891085,0.807875084860828,-1.01563441858207
"251712","JUSP","turk006_sub2.crn",-0.485120012123802,-0.34542600827346,0.750259067357513,-1.30402628044024
"251713","JUSP","turk006_sub2.crn",-0.446377077640749,-0.31316131041459,0.651407055093143,-1.77238027126564
"251714","JUSP","turk006_sub2.crn",-0.407634143157697,-0.264391267891085,0.590953212968356,-2.02435974276835
"252154","PINI","turk010.crn",-0.407634143157697,-0.264391267891085,1.00714109825166,0.0820926485071117
"252169","PINI","turk010.crn",0.173509874088092,0.140266170599238,1.49812453113278,1.78914068461906
"252279","PINI","turk011.crn",0.173509874088092,0.140266170599238,1.14102171918018,0.751324377130514
"252372","CDLI","turk012.crn",-0.485120012123802,-0.34542600827346,0.881096144914073,-0.620143917324973
"252482","PINI","turk013.crn",-0.485120012123802,-0.34542600827346,1.07731811697575,0.458593870772688
"252483","PINI","turk013.crn",-0.446377077640749,-0.31316131041459,1.14067194755531,0.750449132560372
"252484","PINI","turk013.crn",-0.407634143157697,-0.264391267891085,1.11105150214592,0.619663861364718
"252499","PINI","turk013.crn",0.173509874088092,0.140266170599238,1.23353457738749,1.09562142444203
"252592","JUEX","turk014.crn",-0.485120012123802,-0.34542600827346,0.987906476753561,-0.0220534612061942
"252593","JUEX","turk014.crn",-0.446377077640749,-0.31316131041459,0.975655430711611,-0.0924315670689004
"252594","JUEX","turk014.crn",-0.407634143157697,-0.264391267891085,0.912180600347308,-0.447473796657959
"252609","JUEX","turk014.crn",0.173509874088092,0.140266170599238,1.17069048768711,0.870209636765058
"252702","PIBR","turk015.crn",-0.485120012123802,-0.34542600827346,1.01180792442928,0.106630759181879
"252703","PIBR","turk015.crn",-0.446377077640749,-0.31316131041459,0.970633299284985,-0.118590556791966
"252704","PIBR","turk015.crn",-0.407634143157697,-0.264391267891085,0.871165644171779,-0.673619698222332
"252719","PIBR","turk015.crn",0.173509874088092,0.140266170599238,1.08100558659218,0.47538147996287
"252812","JUEX","turk016.crn",-0.485120012123802,-0.34542600827346,0.837089871611983,-0.859270630409627
"252813","JUEX","turk016.crn",-0.446377077640749,-0.31316131041459,0.900934579439252,-0.511324356026098
"252814","JUEX","turk016.crn",-0.407634143157697,-0.264391267891085,0.943184922152417,-0.276281896068482
"252922","CDLI","turk017.crn",-0.485120012123802,-0.34542600827346,0.769063772048847,-1.21006208547249
"252923","CDLI","turk017.crn",-0.446377077640749,-0.31316131041459,0.90265742345465,-0.503964296313051
"252924","CDLI","turk017.crn",-0.407634143157697,-0.264391267891085,0.982041304998503,-0.0548265246077247
"253032","JUEX","turk018.crn",-0.485120012123802,-0.34542600827346,0.958407079646018,-0.187475291788118
"253033","JUEX","turk018.crn",-0.446377077640749,-0.31316131041459,0.884064264003474,-0.603742497015965
"253034","JUEX","turk018.crn",-0.407634143157697,-0.264391267891085,0.724832214765101,-1.423064774388
"253049","JUEX","turk018.crn",0.173509874088092,0.140266170599238,1.0396992481203,0.261905772065977
"253142","CDLI","turk019.crn",-0.485120012123802,-0.34542600827346,0.919543870763383,-0.408400715816858
"253143","CDLI","turk019.crn",-0.446377077640749,-0.31316131041459,0.955108359133127,-0.206391286988836
"253144","CDLI","turk019.crn",-0.407634143157697,-0.264391267891085,0.972642420341165,-0.107958841378414
"253159","CDLI","turk019.crn",0.173509874088092,0.140266170599238,1.4224830142063,1.62904754054494
"253252","PINI","turk020.crn",-0.485120012123802,-0.34542600827346,0.978963348514422,-0.0737484366583733
"253253","PINI","turk020.crn",-0.446377077640749,-0.31316131041459,0.886796273795059,-0.588443680977881
"253362","CDLI","turk021.crn",-0.485120012123802,-0.34542600827346,0.934708737864078,-0.32310543709757
"253363","CDLI","turk021.crn",-0.446377077640749,-0.31316131041459,0.921348314606742,-0.398231043122989
"253582","PINI","turk023.crn",-0.485120012123802,-0.34542600827346,0.979354838709677,-0.0717624978871082
"253583","PINI","turk023.crn",-0.446377077640749,-0.31316131041459,0.977034448327509,-0.0835501442872296
"253692","ABCI","turk024.crn",-0.485120012123802,-0.34542600827346,0.866597991243884,-0.700117425024034
"253693","ABCI","turk024.crn",-0.446377077640749,-0.31316131041459,0.880276474944458,-0.623829110203967
"253802","CDLI","turk025.crn",-0.485120012123802,-0.34542600827346,0.752417794970986,-1.29298140831276
"253803","CDLI","turk025.crn",-0.446377077640749,-0.31316131041459,0.759970993473532,-1.25551318459935
"253912","JUSP","turk026.crn",-0.485120012123802,-0.34542600827346,1.08278752947341,0.486350552237776
"253913","JUSP","turk026.crn",-0.446377077640749,-0.31316131041459,0.991198858230257,-0.00184864435721558
"254352","PINI","turk031.crn",-0.485120012123802,-0.34542600827346,0.977392614920874,-0.0820926485071119
"254353","PINI","turk031.crn",-0.446377077640749,-0.31316131041459,0.980736816758969,-0.0642184441255541
"254462","PIBR","turk032.crn",-0.485120012123802,-0.34542600827346,1.09842845326716,0.561647804958958
"254463","PIBR","turk032.crn",-0.446377077640749,-0.31316131041459,1.06979310344828,0.420198844076233
"254464","PIBR","turk032.crn",-0.407634143157697,-0.264391267891085,1.02206825763408,0.167153025655789
"254479","PIBR","turk032.crn",0.173509874088092,0.140266170599238,1.19224422442244,0.952627987946555
"254572","PINI","turk033.crn",-0.485120012123802,-0.34542600827346,1.02670145403656,0.191172222683331
"254573","PINI","turk033.crn",-0.446377077640749,-0.31316131041459,1.02390952217234,0.176936138023793
"254574","PINI","turk033.crn",-0.407634143157697,-0.264391267891085,0.957346652663312,-0.192786245100338
"254577","PINI","turk033.crn",-0.291405339708539,-0.18643362871101,1.06210625379904,0.383408290303623
"254682","PIBR","turk036.crn",-0.485120012123802,-0.34542600827346,1.10270417918601,0.582800819947927
"254683","PIBR","turk036.crn",-0.446377077640749,-0.31316131041459,1.06061415220294,0.374186872506464
"254684","PIBR","turk036.crn",-0.407634143157697,-0.264391267891085,0.937436932391524,-0.306731739581292
"254699","PIBR","turk036.crn",0.173509874088092,0.140266170599238,1.12039170506912,0.660998977188105
"254797","PINI","turk037.crn",-0.291405339708539,-0.18643362871101,1.27423136223419,1.2250250845936
"254904","PINI","turk038.crn",-0.407634143157697,-0.264391267891085,0.964575141799457,-0.155113534075975
"254907","PINI","turk038.crn",-0.291405339708539,-0.18643362871101,0.99862193142177,0.0381705466340974
"255014","PINI","turk039.crn",-0.407634143157697,-0.264391267891085,1.03821256332888,0.253169849059266
"255017","PINI","turk039.crn",-0.291405339708539,-0.18643362871101,1.1499972550198,0.785203619338181
"255245","PISY","turk049.crn",0.0185381361558813,0.031981689641076,0.651421188630491,-1.77174550720224
"255345","PINI","turk050.crn",-0.368891208674644,-0.228178870785594,1.25666280417149,1.16881019034687
"255455","PINI","turk052.crn",-0.368891208674644,-0.228178870785594,0.993672706356054,0.0121485262481982
"255465","PINI","turk052.crn",0.0185381361558813,0.031981689641076,0.83847421709442,-0.851655149239448
"255560","PINI","turk053.crn",-0.562605881089907,-0.434660277923298,0.99941348973607,0.0437211346567265
"255562","PINI","turk053.crn",-0.485120012123802,-0.34542600827346,1.00271296798698,0.0582652141032694
"255575","PINI","turk053.crn",0.0185381361558813,0.031981689641076,0.817801047120419,-0.958673552374315
"255577","PINI","turk053.crn",0.0960240051219864,0.0770894805579109,0.962163759976352,-0.166885224473541
"255579","PINI","turk053.crn",0.173509874088092,0.140266170599238,1.22691705790297,1.07421428770878
"255675","PINI","turk054.crn",-0.368891208674644,-0.228178870785594,1.15158371040724,0.792955372073231
"255685","PINI","turk054.crn",0.0185381361558813,0.031981689641076,0.563636363636364,-2.16215368710035
"255782","PINI","turk055.crn",-0.485120012123802,-0.34542600827346,1.12603878116343,0.687853460137302
"255787","PINI","turk055.crn",-0.291405339708539,-0.18643362871101,1.36961869618696,1.49744295541409
"255795","PINI","turk055.crn",0.0185381361558813,0.031981689641076,0.816607460035524,-0.967281015283027
"255906","CHOB","tw001.crn",0.0572810706389339,0.0515579779821035,0.983452500061615,-0.0470256847782959
"256004","PSME","tx001.crn",-0.407634143157697,-0.264391267891085,1.24055126331176,1.11508059109044
"256114","PIPO","tx002.crn",-0.407634143157697,-0.264391267891085,1.11982082866741,0.658700715486847
"257448","TADI","tx040.crn",0.134766939605039,0.106035211671781,0.741691062510763,-1.34530067163293
"257654","PSME","tx042.crn",-0.407634143157697,-0.264391267891085,0.904781364936657,-0.491708008895974
"257764","PSME","tx046.crn",-0.407634143157697,-0.264391267891085,0.70714134350498,-1.50929789304664
"257765","PSME","tx046.crn",-0.368891208674644,-0.228178870785594,1.07327924627061,0.439606262523663
"258209","TADI","tx052.crn",-0.213919470742434,-0.14722189542657,0.986423419601188,-0.0293184006222785
